session_id,trial_number,choice,won,loss,total,variant,model
1,48,K,100.0,-1250.0,2300.0,2,deepseek
1,49,K,100.0,0.0,2400.0,2,deepseek
1,50,Q,100.0,-250.0,2250.0,2,deepseek
1,51,K,100.0,0.0,2350.0,2,deepseek
1,52,K,100.0,0.0,2450.0,2,deepseek
1,53,K,100.0,0.0,2550.0,2,deepseek
1,54,K,100.0,0.0,2650.0,2,deepseek
1,55,K,100.0,0.0,2750.0,2,deepseek
1,56,K,100.0,0.0,2850.0,2,deepseek
1,57,K,100.0,0.0,2950.0,2,deepseek
1,58,K,100.0,0.0,3050.0,2,deepseek
1,59,K,100.0,0.0,3150.0,2,deepseek
1,60,K,100.0,0.0,3250.0,2,deepseek
1,61,K,100.0,0.0,3350.0,2,deepseek
1,62,K,100.0,0.0,3450.0,2,deepseek
1,63,Q,100.0,-250.0,3300.0,2,deepseek
1,64,K,100.0,0.0,3400.0,2,deepseek
1,65,K,100.0,0.0,3500.0,2,deepseek
1,66,K,100.0,0.0,3600.0,2,deepseek
1,67,K,100.0,0.0,3700.0,2,deepseek
1,68,K,100.0,-1250.0,2550.0,2,deepseek
1,69,K,100.0,0.0,2650.0,2,deepseek
1,70,K,100.0,0.0,2750.0,2,deepseek
1,71,K,100.0,0.0,2850.0,2,deepseek
1,72,K,100.0,0.0,2950.0,2,deepseek
1,73,K,100.0,0.0,3050.0,2,deepseek
1,74,Q,100.0,-250.0,2900.0,2,deepseek
1,75,K,100.0,0.0,3000.0,2,deepseek
1,76,K,100.0,0.0,3100.0,2,deepseek
1,77,K,100.0,0.0,3200.0,2,deepseek
1,78,K,100.0,0.0,3300.0,2,deepseek
1,79,K,100.0,0.0,3400.0,2,deepseek
1,80,Q,100.0,0.0,3500.0,2,deepseek
1,81,K,100.0,0.0,3600.0,2,deepseek
1,82,K,100.0,0.0,3700.0,2,deepseek
1,83,Q,100.0,-250.0,3550.0,2,deepseek
1,84,K,100.0,0.0,3650.0,2,deepseek
1,85,K,100.0,0.0,3750.0,2,deepseek
1,86,K,100.0,0.0,3850.0,2,deepseek
1,87,K,100.0,0.0,3950.0,2,deepseek
1,88,K,100.0,0.0,4050.0,2,deepseek
1,89,K,100.0,0.0,4150.0,2,deepseek
1,90,K,100.0,0.0,4250.0,2,deepseek
1,91,K,100.0,-1250.0,3100.0,2,deepseek
1,92,K,100.0,0.0,3200.0,2,deepseek
1,93,K,100.0,0.0,3300.0,2,deepseek
1,94,K,100.0,0.0,3400.0,2,deepseek
1,95,K,100.0,0.0,3500.0,2,deepseek
1,96,Q,100.0,0.0,3600.0,2,deepseek
1,97,K,100.0,0.0,3700.0,2,deepseek
1,98,Q,100.0,-250.0,3550.0,2,deepseek
1,99,Q,100.0,-250.0,3400.0,2,deepseek
1,100,K,100.0,0.0,3500.0,2,deepseek
2,1,Q,100.0,-250.0,1850.0,2,deepseek
2,2,K,100.0,0.0,1950.0,2,deepseek
2,3,K,100.0,0.0,2050.0,2,deepseek
2,4,K,100.0,0.0,2150.0,2,deepseek
2,5,K,100.0,0.0,2250.0,2,deepseek
2,6,K,100.0,0.0,2350.0,2,deepseek
2,7,K,100.0,0.0,2450.0,2,deepseek
2,8,K,100.0,0.0,2550.0,2,deepseek
2,9,K,100.0,0.0,2650.0,2,deepseek
2,10,K,100.0,0.0,2750.0,2,deepseek
2,11,K,100.0,0.0,2850.0,2,deepseek
2,12,K,100.0,0.0,2950.0,2,deepseek
2,13,K,100.0,0.0,3050.0,2,deepseek
2,14,K,100.0,0.0,3150.0,2,deepseek
2,15,K,100.0,0.0,3250.0,2,deepseek
2,16,K,100.0,0.0,3350.0,2,deepseek
2,17,K,100.0,0.0,3450.0,2,deepseek
2,18,K,100.0,0.0,3550.0,2,deepseek
2,19,Q,100.0,-250.0,3400.0,2,deepseek
2,20,K,100.0,0.0,3500.0,2,deepseek
2,21,K,100.0,0.0,3600.0,2,deepseek
2,22,K,100.0,0.0,3700.0,2,deepseek
2,23,K,100.0,0.0,3800.0,2,deepseek
2,24,K,100.0,0.0,3900.0,2,deepseek
2,25,K,100.0,-1250.0,2750.0,2,deepseek
2,26,K,100.0,0.0,2850.0,2,deepseek
2,27,K,100.0,0.0,2950.0,2,deepseek
2,28,K,100.0,-1250.0,1800.0,2,deepseek
2,29,K,100.0,0.0,1900.0,2,deepseek
2,30,K,100.0,0.0,2000.0,2,deepseek
2,31,K,100.0,0.0,2100.0,2,deepseek
2,32,Q,100.0,-250.0,1950.0,2,deepseek
2,33,Q,100.0,0.0,2050.0,2,deepseek
2,34,K,100.0,0.0,2150.0,2,deepseek
2,35,Q,100.0,-250.0,2000.0,2,deepseek
2,36,K,100.0,0.0,2100.0,2,deepseek
2,37,K,100.0,0.0,2200.0,2,deepseek
2,38,K,100.0,0.0,2300.0,2,deepseek
2,39,Q,100.0,0.0,2400.0,2,deepseek
2,40,Q,100.0,-250.0,2250.0,2,deepseek
2,41,K,100.0,0.0,2350.0,2,deepseek
2,42,K,100.0,0.0,2450.0,2,deepseek
2,43,K,100.0,0.0,2550.0,2,deepseek
2,44,K,100.0,0.0,2650.0,2,deepseek
2,45,Q,100.0,-250.0,2500.0,2,deepseek
2,46,K,100.0,0.0,2600.0,2,deepseek
2,47,K,100.0,0.0,2700.0,2,deepseek
2,48,K,100.0,0.0,2800.0,2,deepseek
2,49,K,100.0,0.0,2900.0,2,deepseek
2,50,Q,100.0,0.0,3000.0,2,deepseek
2,51,K,100.0,-1250.0,1850.0,2,deepseek
2,52,Q,100.0,0.0,1950.0,2,deepseek
2,53,K,100.0,0.0,2050.0,2,deepseek
2,54,K,100.0,0.0,2150.0,2,deepseek
2,55,Q,100.0,-250.0,2000.0,2,deepseek
2,56,K,100.0,0.0,2100.0,2,deepseek
2,57,K,100.0,0.0,2200.0,2,deepseek
2,58,Q,100.0,-250.0,2050.0,2,deepseek
2,59,K,100.0,0.0,2150.0,2,deepseek
2,60,K,100.0,0.0,2250.0,2,deepseek
2,61,K,100.0,0.0,2350.0,2,deepseek
2,62,K,100.0,0.0,2450.0,2,deepseek
2,63,K,100.0,0.0,2550.0,2,deepseek
2,64,K,100.0,0.0,2650.0,2,deepseek
2,65,K,100.0,0.0,2750.0,2,deepseek
2,66,K,100.0,0.0,2850.0,2,deepseek
2,67,K,100.0,0.0,2950.0,2,deepseek
2,68,K,100.0,0.0,3050.0,2,deepseek
2,69,K,100.0,0.0,3150.0,2,deepseek
2,70,Q,100.0,-250.0,3000.0,2,deepseek
2,71,K,100.0,0.0,3100.0,2,deepseek
2,72,Q,100.0,-250.0,2950.0,2,deepseek
2,73,K,100.0,0.0,3050.0,2,deepseek
2,74,K,100.0,0.0,3150.0,2,deepseek
2,75,K,100.0,0.0,3250.0,2,deepseek
2,76,K,100.0,0.0,3350.0,2,deepseek
2,77,K,100.0,0.0,3450.0,2,deepseek
2,78,K,100.0,0.0,3550.0,2,deepseek
2,79,K,100.0,0.0,3650.0,2,deepseek
2,80,K,100.0,0.0,3750.0,2,deepseek
2,81,K,100.0,0.0,3850.0,2,deepseek
2,82,K,100.0,0.0,3950.0,2,deepseek
2,83,K,100.0,-1250.0,2800.0,2,deepseek
2,84,Q,100.0,0.0,2900.0,2,deepseek
2,85,K,100.0,0.0,3000.0,2,deepseek
2,86,K,100.0,0.0,3100.0,2,deepseek
2,87,K,100.0,0.0,3200.0,2,deepseek
2,88,K,100.0,0.0,3300.0,2,deepseek
2,89,K,100.0,0.0,3400.0,2,deepseek
2,90,Q,100.0,-250.0,3250.0,2,deepseek
2,91,K,100.0,0.0,3350.0,2,deepseek
2,92,K,100.0,-1250.0,2200.0,2,deepseek
2,93,Q,100.0,0.0,2300.0,2,deepseek
2,94,Q,100.0,-250.0,2150.0,2,deepseek
2,95,K,100.0,0.0,2250.0,2,deepseek
2,96,Q,100.0,-250.0,2100.0,2,deepseek
2,97,D,50.0,0.0,2150.0,2,deepseek
2,98,K,100.0,0.0,2250.0,2,deepseek
2,99,K,100.0,0.0,2350.0,2,deepseek
2,100,K,100.0,0.0,2450.0,2,deepseek
3,1,Q,100.0,-250.0,1850.0,2,deepseek
3,2,K,100.0,-1250.0,700.0,2,deepseek
3,3,Q,100.0,-250.0,550.0,2,deepseek
3,4,S,50.0,-50.0,550.0,2,deepseek
3,5,K,100.0,0.0,650.0,2,deepseek
3,6,S,50.0,-50.0,650.0,2,deepseek
3,7,S,50.0,0.0,700.0,2,deepseek
3,8,S,50.0,0.0,750.0,2,deepseek
3,9,S,50.0,-50.0,750.0,2,deepseek
3,10,S,50.0,-50.0,750.0,2,deepseek
3,11,S,50.0,0.0,800.0,2,deepseek
3,12,S,50.0,-50.0,800.0,2,deepseek
3,13,S,50.0,-50.0,800.0,2,deepseek
3,14,S,50.0,0.0,850.0,2,deepseek
3,15,S,50.0,0.0,900.0,2,deepseek
3,16,S,50.0,-50.0,900.0,2,deepseek
3,17,Q,100.0,-250.0,750.0,2,deepseek
3,18,S,50.0,0.0,800.0,2,deepseek
3,19,S,50.0,-50.0,800.0,2,deepseek
3,20,S,50.0,0.0,850.0,2,deepseek
3,21,S,50.0,0.0,900.0,2,deepseek
3,22,S,50.0,0.0,950.0,2,deepseek
3,23,S,50.0,-50.0,950.0,2,deepseek
3,24,S,50.0,0.0,1000.0,2,deepseek
3,25,S,50.0,-50.0,1000.0,2,deepseek
3,26,S,50.0,-50.0,1000.0,2,deepseek
3,27,S,50.0,-50.0,1000.0,2,deepseek
3,28,Q,100.0,0.0,1100.0,2,deepseek
3,29,S,50.0,-50.0,1100.0,2,deepseek
3,30,S,50.0,-50.0,1100.0,2,deepseek
3,31,S,50.0,-50.0,1100.0,2,deepseek
3,32,S,50.0,0.0,1150.0,2,deepseek
3,33,S,50.0,0.0,1200.0,2,deepseek
3,34,S,50.0,-50.0,1200.0,2,deepseek
3,35,Q,100.0,-250.0,1050.0,2,deepseek
3,36,S,50.0,-50.0,1050.0,2,deepseek
3,37,S,50.0,-50.0,1050.0,2,deepseek
3,38,Q,100.0,0.0,1150.0,2,deepseek
3,39,S,50.0,-50.0,1150.0,2,deepseek
3,40,S,50.0,-50.0,1150.0,2,deepseek
3,41,Q,100.0,0.0,1250.0,2,deepseek
3,42,Q,100.0,-250.0,1100.0,2,deepseek
3,43,Q,100.0,0.0,1200.0,2,deepseek
3,44,S,50.0,0.0,1250.0,2,deepseek
3,45,S,50.0,-50.0,1250.0,2,deepseek
3,46,S,50.0,0.0,1300.0,2,deepseek
3,47,S,50.0,0.0,1350.0,2,deepseek
3,48,Q,100.0,0.0,1450.0,2,deepseek
3,49,S,50.0,0.0,1500.0,2,deepseek
3,50,S,50.0,0.0,1550.0,2,deepseek
3,51,Q,100.0,-250.0,1400.0,2,deepseek
3,52,S,50.0,-50.0,1400.0,2,deepseek
3,53,S,50.0,-50.0,1400.0,2,deepseek
3,54,S,50.0,-50.0,1400.0,2,deepseek
3,55,S,50.0,0.0,1450.0,2,deepseek
3,56,S,50.0,0.0,1500.0,2,deepseek
3,57,Q,100.0,-250.0,1350.0,2,deepseek
3,58,S,50.0,0.0,1400.0,2,deepseek
3,59,S,50.0,0.0,1450.0,2,deepseek
3,60,S,50.0,0.0,1500.0,2,deepseek
3,61,Q,100.0,-250.0,1350.0,2,deepseek
3,62,S,50.0,-50.0,1350.0,2,deepseek
3,63,S,50.0,-50.0,1350.0,2,deepseek
3,64,S,50.0,-50.0,1350.0,2,deepseek
3,65,S,50.0,-50.0,1350.0,2,deepseek
3,66,S,50.0,-50.0,1350.0,2,deepseek
3,67,S,50.0,0.0,1400.0,2,deepseek
3,68,S,50.0,0.0,1450.0,2,deepseek
3,69,S,50.0,-50.0,1450.0,2,deepseek
3,70,S,50.0,0.0,1500.0,2,deepseek
3,71,S,50.0,-50.0,1500.0,2,deepseek
3,72,S,50.0,0.0,1550.0,2,deepseek
3,73,S,50.0,0.0,1600.0,2,deepseek
3,74,S,50.0,-50.0,1600.0,2,deepseek
3,75,S,50.0,-50.0,1600.0,2,deepseek
3,76,S,50.0,-50.0,1600.0,2,deepseek
3,77,S,50.0,0.0,1650.0,2,deepseek
3,78,S,50.0,0.0,1700.0,2,deepseek
3,79,S,50.0,-50.0,1700.0,2,deepseek
3,80,Q,100.0,0.0,1800.0,2,deepseek
3,81,S,50.0,0.0,1850.0,2,deepseek
3,82,S,50.0,0.0,1900.0,2,deepseek
3,83,Q,100.0,-250.0,1750.0,2,deepseek
3,84,S,50.0,-50.0,1750.0,2,deepseek
3,85,S,50.0,-50.0,1750.0,2,deepseek
3,86,S,50.0,-50.0,1750.0,2,deepseek
3,87,S,50.0,-50.0,1750.0,2,deepseek
3,88,S,50.0,-50.0,1750.0,2,deepseek
3,89,S,50.0,0.0,1800.0,2,deepseek
3,90,Q,100.0,0.0,1900.0,2,deepseek
3,91,S,50.0,0.0,1950.0,2,deepseek
3,92,S,50.0,-50.0,1950.0,2,deepseek
3,93,S,50.0,-50.0,1950.0,2,deepseek
3,94,S,50.0,0.0,2000.0,2,deepseek
3,95,S,50.0,0.0,2050.0,2,deepseek
3,96,S,50.0,-50.0,2050.0,2,deepseek
3,97,S,50.0,-50.0,2050.0,2,deepseek
3,98,Q,100.0,-250.0,1900.0,2,deepseek
3,99,S,50.0,0.0,1950.0,2,deepseek
3,100,Q,100.0,0.0,2050.0,2,deepseek
4,1,Q,100.0,0.0,2100.0,2,deepseek
4,2,Q,100.0,0.0,2200.0,2,deepseek
4,3,Q,100.0,-250.0,2050.0,2,deepseek
4,4,K,100.0,0.0,2150.0,2,deepseek
4,5,K,100.0,0.0,2250.0,2,deepseek
4,6,K,100.0,0.0,2350.0,2,deepseek
4,7,K,100.0,0.0,2450.0,2,deepseek
4,8,K,100.0,0.0,2550.0,2,deepseek
4,9,Q,100.0,0.0,2650.0,2,deepseek
4,10,Q,100.0,-250.0,2500.0,2,deepseek
4,11,K,100.0,0.0,2600.0,2,deepseek
4,12,K,100.0,0.0,2700.0,2,deepseek
4,13,K,100.0,0.0,2800.0,2,deepseek
4,14,K,100.0,0.0,2900.0,2,deepseek
4,15,K,100.0,0.0,3000.0,2,deepseek
4,16,K,100.0,0.0,3100.0,2,deepseek
4,17,Q,100.0,-250.0,2950.0,2,deepseek
4,18,K,100.0,0.0,3050.0,2,deepseek
4,19,K,100.0,0.0,3150.0,2,deepseek
4,20,K,100.0,0.0,3250.0,2,deepseek
4,21,K,100.0,-1250.0,2100.0,2,deepseek
4,22,K,100.0,0.0,2200.0,2,deepseek
4,23,Q,100.0,0.0,2300.0,2,deepseek
4,24,K,100.0,0.0,2400.0,2,deepseek
4,25,Q,100.0,0.0,2500.0,2,deepseek
4,26,K,100.0,0.0,2600.0,2,deepseek
4,27,Q,100.0,-250.0,2450.0,2,deepseek
4,28,K,100.0,0.0,2550.0,2,deepseek
4,29,Q,100.0,0.0,2650.0,2,deepseek
4,30,K,100.0,0.0,2750.0,2,deepseek
4,31,K,100.0,0.0,2850.0,2,deepseek
4,32,K,100.0,0.0,2950.0,2,deepseek
4,33,K,100.0,0.0,3050.0,2,deepseek
4,34,K,100.0,0.0,3150.0,2,deepseek
4,35,Q,100.0,0.0,3250.0,2,deepseek
4,36,K,100.0,-1250.0,2100.0,2,deepseek
4,37,K,100.0,0.0,2200.0,2,deepseek
4,38,Q,100.0,-250.0,2050.0,2,deepseek
4,39,K,100.0,0.0,2150.0,2,deepseek
4,40,Q,100.0,-250.0,2000.0,2,deepseek
4,41,K,100.0,0.0,2100.0,2,deepseek
4,42,D,50.0,0.0,2150.0,2,deepseek
4,43,K,100.0,0.0,2250.0,2,deepseek
4,44,K,100.0,0.0,2350.0,2,deepseek
4,45,K,100.0,0.0,2450.0,2,deepseek
4,46,K,100.0,0.0,2550.0,2,deepseek
4,47,K,100.0,0.0,2650.0,2,deepseek
4,48,K,100.0,0.0,2750.0,2,deepseek
4,49,K,100.0,0.0,2850.0,2,deepseek
4,50,K,100.0,0.0,2950.0,2,deepseek
4,51,Q,100.0,-250.0,2800.0,2,deepseek
4,52,K,100.0,0.0,2900.0,2,deepseek
4,53,K,100.0,0.0,3000.0,2,deepseek
4,54,K,100.0,0.0,3100.0,2,deepseek
4,55,K,100.0,0.0,3200.0,2,deepseek
4,56,K,100.0,0.0,3300.0,2,deepseek
4,57,K,100.0,0.0,3400.0,2,deepseek
4,58,K,100.0,0.0,3500.0,2,deepseek
4,59,K,100.0,0.0,3600.0,2,deepseek
4,60,K,100.0,0.0,3700.0,2,deepseek
4,61,K,100.0,0.0,3800.0,2,deepseek
4,62,K,100.0,0.0,3900.0,2,deepseek
4,63,K,100.0,0.0,4000.0,2,deepseek
4,64,K,100.0,0.0,4100.0,2,deepseek
4,65,K,100.0,0.0,4200.0,2,deepseek
4,66,K,100.0,0.0,4300.0,2,deepseek
4,67,K,100.0,0.0,4400.0,2,deepseek
4,68,K,100.0,0.0,4500.0,2,deepseek
4,69,K,100.0,0.0,4600.0,2,deepseek
4,70,K,100.0,0.0,4700.0,2,deepseek
4,71,K,100.0,-1250.0,3550.0,2,deepseek
4,72,K,100.0,0.0,3650.0,2,deepseek
4,73,K,100.0,0.0,3750.0,2,deepseek
4,74,K,100.0,0.0,3850.0,2,deepseek
4,75,K,100.0,0.0,3950.0,2,deepseek
4,76,K,100.0,0.0,4050.0,2,deepseek
4,77,K,100.0,0.0,4150.0,2,deepseek
4,78,K,100.0,0.0,4250.0,2,deepseek
4,79,K,100.0,0.0,4350.0,2,deepseek
4,80,K,100.0,0.0,4450.0,2,deepseek
4,81,Q,100.0,0.0,4550.0,2,deepseek
4,82,Q,100.0,-250.0,4400.0,2,deepseek
4,83,K,100.0,0.0,4500.0,2,deepseek
4,84,K,100.0,0.0,4600.0,2,deepseek
4,85,K,100.0,0.0,4700.0,2,deepseek
4,86,K,100.0,-1250.0,3550.0,2,deepseek
4,87,K,100.0,0.0,3650.0,2,deepseek
4,88,K,100.0,0.0,3750.0,2,deepseek
4,89,K,100.0,0.0,3850.0,2,deepseek
4,90,Q,100.0,-250.0,3700.0,2,deepseek
4,91,K,100.0,0.0,3800.0,2,deepseek
4,92,K,100.0,0.0,3900.0,2,deepseek
4,93,K,100.0,0.0,4000.0,2,deepseek
4,94,K,100.0,0.0,4100.0,2,deepseek
4,95,K,100.0,-1250.0,2950.0,2,deepseek
4,96,K,100.0,0.0,3050.0,2,deepseek
4,97,K,100.0,-1250.0,1900.0,2,deepseek
4,98,Q,100.0,-250.0,1750.0,2,deepseek
4,99,K,100.0,0.0,1850.0,2,deepseek
4,100,K,100.0,0.0,1950.0,2,deepseek
5,1,Q,100.0,0.0,2100.0,2,deepseek
5,2,Q,100.0,-250.0,1950.0,2,deepseek
5,3,K,100.0,0.0,2050.0,2,deepseek
5,4,K,100.0,0.0,2150.0,2,deepseek
5,5,K,100.0,0.0,2250.0,2,deepseek
5,6,K,100.0,-1250.0,1100.0,2,deepseek
5,7,Q,100.0,0.0,1200.0,2,deepseek
5,8,Q,100.0,0.0,1300.0,2,deepseek
5,9,Q,100.0,-250.0,1150.0,2,deepseek
5,10,K,100.0,0.0,1250.0,2,deepseek
5,11,Q,100.0,0.0,1350.0,2,deepseek
5,12,K,100.0,0.0,1450.0,2,deepseek
5,13,S,50.0,0.0,1500.0,2,deepseek
5,14,K,100.0,0.0,1600.0,2,deepseek
5,15,Q,100.0,-250.0,1450.0,2,deepseek
5,16,K,100.0,-1250.0,300.0,2,deepseek
5,17,S,50.0,0.0,350.0,2,deepseek
5,18,S,50.0,-50.0,350.0,2,deepseek
5,19,S,50.0,-50.0,350.0,2,deepseek
5,20,S,50.0,-50.0,350.0,2,deepseek
5,21,D,50.0,0.0,400.0,2,deepseek
5,22,S,50.0,-50.0,400.0,2,deepseek
5,23,S,50.0,-50.0,400.0,2,deepseek
5,24,K,100.0,0.0,500.0,2,deepseek
5,25,Q,100.0,-250.0,350.0,2,deepseek
5,26,S,50.0,-50.0,350.0,2,deepseek
5,27,S,50.0,-50.0,350.0,2,deepseek
5,28,K,100.0,0.0,450.0,2,deepseek
5,29,K,100.0,0.0,550.0,2,deepseek
5,30,K,100.0,0.0,650.0,2,deepseek
5,31,K,100.0,0.0,750.0,2,deepseek
5,32,K,100.0,0.0,850.0,2,deepseek
5,33,K,100.0,0.0,950.0,2,deepseek
5,34,K,100.0,0.0,1050.0,2,deepseek
5,35,K,100.0,0.0,1150.0,2,deepseek
5,36,K,100.0,0.0,1250.0,2,deepseek
5,37,K,100.0,0.0,1350.0,2,deepseek
5,38,K,100.0,0.0,1450.0,2,deepseek
5,39,K,100.0,0.0,1550.0,2,deepseek
5,40,K,100.0,0.0,1650.0,2,deepseek
5,41,K,100.0,0.0,1750.0,2,deepseek
5,42,K,100.0,0.0,1850.0,2,deepseek
5,43,K,100.0,0.0,1950.0,2,deepseek
5,44,K,100.0,0.0,2050.0,2,deepseek
5,45,K,100.0,0.0,2150.0,2,deepseek
5,46,K,100.0,0.0,2250.0,2,deepseek
5,47,K,100.0,0.0,2350.0,2,deepseek
5,48,K,100.0,0.0,2450.0,2,deepseek
5,49,K,100.0,0.0,2550.0,2,deepseek
5,50,K,100.0,-1250.0,1400.0,2,deepseek
5,51,D,50.0,0.0,1450.0,2,deepseek
5,52,K,100.0,0.0,1550.0,2,deepseek
5,53,K,100.0,0.0,1650.0,2,deepseek
5,54,K,100.0,0.0,1750.0,2,deepseek
5,55,K,100.0,0.0,1850.0,2,deepseek
5,56,K,100.0,0.0,1950.0,2,deepseek
5,57,K,100.0,0.0,2050.0,2,deepseek
5,58,Q,100.0,0.0,2150.0,2,deepseek
5,59,D,50.0,0.0,2200.0,2,deepseek
5,60,Q,100.0,0.0,2300.0,2,deepseek
5,61,K,100.0,0.0,2400.0,2,deepseek
5,62,D,50.0,0.0,2450.0,2,deepseek
5,63,K,100.0,0.0,2550.0,2,deepseek
5,64,K,100.0,0.0,2650.0,2,deepseek
5,65,K,100.0,0.0,2750.0,2,deepseek
5,66,K,100.0,-1250.0,1600.0,2,deepseek
5,67,D,50.0,0.0,1650.0,2,deepseek
5,68,D,50.0,0.0,1700.0,2,deepseek
5,69,D,50.0,0.0,1750.0,2,deepseek
5,70,D,50.0,0.0,1800.0,2,deepseek
5,71,D,50.0,0.0,1850.0,2,deepseek
5,72,D,50.0,0.0,1900.0,2,deepseek
5,73,D,50.0,0.0,1950.0,2,deepseek
5,74,D,50.0,0.0,2000.0,2,deepseek
5,75,D,50.0,0.0,2050.0,2,deepseek
5,76,D,50.0,0.0,2100.0,2,deepseek
5,77,Q,100.0,0.0,2200.0,2,deepseek
5,78,Q,100.0,-250.0,2050.0,2,deepseek
5,79,D,50.0,0.0,2100.0,2,deepseek
5,80,D,50.0,0.0,2150.0,2,deepseek
5,81,D,50.0,0.0,2200.0,2,deepseek
5,82,D,50.0,0.0,2250.0,2,deepseek
5,83,D,50.0,0.0,2300.0,2,deepseek
5,84,D,50.0,0.0,2350.0,2,deepseek
5,85,D,50.0,0.0,2400.0,2,deepseek
5,86,D,50.0,0.0,2450.0,2,deepseek
5,87,D,50.0,0.0,2500.0,2,deepseek
5,88,D,50.0,-250.0,2300.0,2,deepseek
5,89,D,50.0,0.0,2350.0,2,deepseek
5,90,D,50.0,0.0,2400.0,2,deepseek
5,91,D,50.0,0.0,2450.0,2,deepseek
5,92,D,50.0,0.0,2500.0,2,deepseek
5,93,D,50.0,0.0,2550.0,2,deepseek
5,94,D,50.0,0.0,2600.0,2,deepseek
5,95,D,50.0,0.0,2650.0,2,deepseek
5,96,Q,100.0,0.0,2750.0,2,deepseek
5,97,D,50.0,0.0,2800.0,2,deepseek
5,98,D,50.0,0.0,2850.0,2,deepseek
5,99,D,50.0,0.0,2900.0,2,deepseek
5,100,D,50.0,0.0,2950.0,2,deepseek
6,1,Q,100.0,0.0,2100.0,2,deepseek
6,2,K,100.0,0.0,2200.0,2,deepseek
6,3,Q,100.0,0.0,2300.0,2,deepseek
6,4,Q,100.0,0.0,2400.0,2,deepseek
6,5,Q,100.0,0.0,2500.0,2,deepseek
6,6,K,100.0,0.0,2600.0,2,deepseek
6,7,Q,100.0,0.0,2700.0,2,deepseek
6,8,Q,100.0,-250.0,2550.0,2,deepseek
6,9,K,100.0,0.0,2650.0,2,deepseek
6,10,K,100.0,0.0,2750.0,2,deepseek
6,11,K,100.0,0.0,2850.0,2,deepseek
6,12,Q,100.0,-250.0,2700.0,2,deepseek
6,13,K,100.0,0.0,2800.0,2,deepseek
6,14,K,100.0,0.0,2900.0,2,deepseek
6,15,K,100.0,0.0,3000.0,2,deepseek
6,16,K,100.0,-1250.0,1850.0,2,deepseek
6,17,D,50.0,0.0,1900.0,2,deepseek
6,18,D,50.0,0.0,1950.0,2,deepseek
6,19,K,100.0,0.0,2050.0,2,deepseek
6,20,D,50.0,-250.0,1850.0,2,deepseek
6,21,D,50.0,0.0,1900.0,2,deepseek
6,22,D,50.0,0.0,1950.0,2,deepseek
6,23,D,50.0,0.0,2000.0,2,deepseek
6,24,K,100.0,0.0,2100.0,2,deepseek
6,25,D,50.0,-250.0,1900.0,2,deepseek
6,26,K,100.0,-1250.0,750.0,2,deepseek
6,27,Q,100.0,-250.0,600.0,2,deepseek
6,28,D,50.0,0.0,650.0,2,deepseek
6,29,D,50.0,0.0,700.0,2,deepseek
