session_id,trial_number,choice,won,loss,total,variant,model
2,62,D,50,0,1550,3,deepseek
2,63,D,50,0,1600,3,deepseek
2,64,D,50,0,1650,3,deepseek
2,65,D,50,0,1700,3,deepseek
2,66,D,50,0,1750,3,deepseek
2,67,D,50,-250,1550,3,deepseek
2,68,D,50,0,1600,3,deepseek
2,69,D,50,0,1650,3,deepseek
2,70,D,50,0,1700,3,deepseek
2,71,D,50,0,1750,3,deepseek
2,72,D,50,0,1800,3,deepseek
2,73,D,50,0,1850,3,deepseek
2,74,D,50,0,1900,3,deepseek
2,75,Q,100,0,2000,3,deepseek
2,76,Q,100,0,2100,3,deepseek
2,77,Q,100,0,2200,3,deepseek
2,78,Q,100,0,2300,3,deepseek
2,79,Q,100,-250,2150,3,deepseek
2,80,Q,100,-250,2000,3,deepseek
2,81,K,100,0,2100,3,deepseek
2,82,D,50,0,2150,3,deepseek
2,83,D,50,0,2200,3,deepseek
2,84,D,50,0,2250,3,deepseek
2,85,D,50,0,2300,3,deepseek
2,86,D,50,0,2350,3,deepseek
2,87,D,50,0,2400,3,deepseek
2,88,D,50,0,2450,3,deepseek
2,89,D,50,0,2500,3,deepseek
2,90,D,50,0,2550,3,deepseek
2,91,D,50,0,2600,3,deepseek
2,92,D,50,0,2650,3,deepseek
2,93,D,50,0,2700,3,deepseek
2,94,D,50,0,2750,3,deepseek
2,95,D,50,0,2800,3,deepseek
2,96,Q,100,0,2900,3,deepseek
2,97,Q,100,0,3000,3,deepseek
2,98,D,50,-250,2800,3,deepseek
2,99,Q,100,-250,2650,3,deepseek
2,100,D,50,0,2700,3,deepseek
3,1,Q,100,0,2100,3,deepseek
3,2,Q,100,-250,1950,3,deepseek
3,3,K,100,-1250,800,3,deepseek
3,4,Q,100,0,900,3,deepseek
3,5,K,100,0,1000,3,deepseek
3,6,Q,100,0,1100,3,deepseek
3,7,Q,100,0,1200,3,deepseek
3,8,Q,100,-250,1050,3,deepseek
3,9,Q,100,-250,900,3,deepseek
3,10,Q,100,0,1000,3,deepseek
3,11,Q,100,0,1100,3,deepseek
3,12,K,100,0,1200,3,deepseek
3,13,Q,100,0,1300,3,deepseek
3,14,Q,100,0,1400,3,deepseek
3,15,Q,100,-250,1250,3,deepseek
3,16,Q,100,0,1350,3,deepseek
3,17,Q,100,-250,1200,3,deepseek
3,18,K,100,0,1300,3,deepseek
3,19,Q,100,-250,1150,3,deepseek
3,20,K,100,0,1250,3,deepseek
3,21,Q,100,0,1350,3,deepseek
3,22,K,100,0,1450,3,deepseek
3,23,Q,100,-250,1300,3,deepseek
3,24,K,100,-1250,150,3,deepseek
3,25,K,100,0,250,3,deepseek
3,26,Q,100,-250,100,3,deepseek
3,27,K,100,0,200,3,deepseek
3,28,K,100,0,300,3,deepseek
3,29,K,100,0,400,3,deepseek
3,30,K,100,0,500,3,deepseek
3,31,K,100,0,600,3,deepseek
3,32,K,100,0,700,3,deepseek
3,33,K,100,0,800,3,deepseek
3,34,K,100,0,900,3,deepseek
3,35,K,100,0,1000,3,deepseek
3,36,K,100,0,1100,3,deepseek
3,37,K,100,0,1200,3,deepseek
3,38,K,100,0,1300,3,deepseek
3,39,K,100,0,1400,3,deepseek
3,40,K,100,0,1500,3,deepseek
3,41,Q,100,0,1600,3,deepseek
3,42,K,100,0,1700,3,deepseek
3,43,K,100,0,1800,3,deepseek
3,44,K,100,0,1900,3,deepseek
3,45,K,100,0,2000,3,deepseek
3,46,K,100,0,2100,3,deepseek
3,47,K,100,0,2200,3,deepseek
3,48,K,100,0,2300,3,deepseek
3,49,K,100,0,2400,3,deepseek
3,50,K,100,0,2500,3,deepseek
3,51,K,100,-1250,1350,3,deepseek
3,52,K,100,0,1450,3,deepseek
3,53,K,100,0,1550,3,deepseek
3,54,K,100,0,1650,3,deepseek
3,55,K,100,0,1750,3,deepseek
3,56,K,100,0,1850,3,deepseek
3,57,K,100,0,1950,3,deepseek
3,58,S,50,-50,1950,3,deepseek
3,59,K,100,0,2050,3,deepseek
3,60,K,100,0,2150,3,deepseek
3,61,K,100,0,2250,3,deepseek
3,62,K,100,0,2350,3,deepseek
3,63,K,100,0,2450,3,deepseek
3,64,K,100,0,2550,3,deepseek
3,65,K,100,0,2650,3,deepseek
3,66,K,100,0,2750,3,deepseek
3,67,K,100,0,2850,3,deepseek
3,68,K,100,0,2950,3,deepseek
3,69,K,100,0,3050,3,deepseek
3,70,K,100,0,3150,3,deepseek
3,71,K,100,0,3250,3,deepseek
3,72,K,100,0,3350,3,deepseek
3,73,K,100,0,3450,3,deepseek
3,74,K,100,0,3550,3,deepseek
3,75,K,100,0,3650,3,deepseek
3,76,K,100,0,3750,3,deepseek
3,77,K,100,0,3850,3,deepseek
3,78,K,100,0,3950,3,deepseek
3,79,K,100,0,4050,3,deepseek
3,80,K,100,0,4150,3,deepseek
3,81,K,100,0,4250,3,deepseek
3,82,K,100,0,4350,3,deepseek
3,83,K,100,0,4450,3,deepseek
3,84,K,100,0,4550,3,deepseek
3,85,K,100,-1250,3400,3,deepseek
3,86,K,100,0,3500,3,deepseek
3,87,K,100,0,3600,3,deepseek
3,88,K,100,0,3700,3,deepseek
3,89,K,100,0,3800,3,deepseek
3,90,K,100,0,3900,3,deepseek
3,91,K,100,0,4000,3,deepseek
3,92,K,100,0,4100,3,deepseek
3,93,K,100,0,4200,3,deepseek
3,94,K,100,0,4300,3,deepseek
3,95,Q,100,0,4400,3,deepseek
3,96,K,100,0,4500,3,deepseek
3,97,K,100,0,4600,3,deepseek
3,98,K,100,0,4700,3,deepseek
3,99,K,100,0,4800,3,deepseek
3,100,K,100,0,4900,3,deepseek
4,1,Q,100,-250,1850,3,deepseek
4,2,S,50,-50,1850,3,deepseek
4,3,S,50,0,1900,3,deepseek
4,4,S,50,0,1950,3,deepseek
4,5,S,50,-50,1950,3,deepseek
4,6,S,50,-50,1950,3,deepseek
4,7,S,50,0,2000,3,deepseek
4,8,S,50,-50,2000,3,deepseek
4,9,S,50,0,2050,3,deepseek
4,10,Q,100,0,2150,3,deepseek
4,11,S,50,0,2200,3,deepseek
4,12,S,50,0,2250,3,deepseek
4,13,S,50,-50,2250,3,deepseek
4,14,S,50,0,2300,3,deepseek
4,15,S,50,0,2350,3,deepseek
4,16,S,50,-50,2350,3,deepseek
4,17,S,50,-50,2350,3,deepseek
4,18,S,50,-50,2350,3,deepseek
4,19,S,50,0,2400,3,deepseek
4,20,S,50,-50,2400,3,deepseek
4,21,S,50,-50,2400,3,deepseek
4,22,Q,100,-250,2250,3,deepseek
4,23,S,50,-50,2250,3,deepseek
4,24,Q,100,-250,2100,3,deepseek
4,25,S,50,0,2150,3,deepseek
4,26,S,50,-50,2150,3,deepseek
4,27,S,50,0,2200,3,deepseek
4,28,S,50,0,2250,3,deepseek
4,29,S,50,-50,2250,3,deepseek
4,30,S,50,-50,2250,3,deepseek
4,31,S,50,-50,2250,3,deepseek
4,32,S,50,0,2300,3,deepseek
4,33,S,50,-50,2300,3,deepseek
4,34,S,50,0,2350,3,deepseek
4,35,S,50,-50,2350,3,deepseek
4,36,S,50,-50,2350,3,deepseek
4,37,S,50,0,2400,3,deepseek
4,38,S,50,0,2450,3,deepseek
4,39,Q,100,-250,2300,3,deepseek
4,40,S,50,-50,2300,3,deepseek
4,41,S,50,-50,2300,3,deepseek
4,42,S,50,0,2350,3,deepseek
4,43,S,50,0,2400,3,deepseek
4,44,S,50,-50,2400,3,deepseek
4,45,S,50,-50,2400,3,deepseek
4,46,S,50,0,2450,3,deepseek
4,47,S,50,0,2500,3,deepseek
4,48,S,50,0,2550,3,deepseek
4,49,S,50,0,2600,3,deepseek
4,50,S,50,0,2650,3,deepseek
4,51,S,50,-50,2650,3,deepseek
4,52,S,50,0,2700,3,deepseek
4,53,S,50,-50,2700,3,deepseek
4,54,S,50,0,2750,3,deepseek
4,55,S,50,-50,2750,3,deepseek
4,56,S,50,0,2800,3,deepseek
4,57,S,50,0,2850,3,deepseek
4,58,S,50,-50,2850,3,deepseek
4,59,S,50,-50,2850,3,deepseek
4,60,S,50,0,2900,3,deepseek
4,61,D,50,0,2950,3,deepseek
4,62,S,50,0,3000,3,deepseek
4,63,S,50,-50,3000,3,deepseek
4,64,S,50,-50,3000,3,deepseek
4,65,S,50,-50,3000,3,deepseek
4,66,S,50,-50,3000,3,deepseek
4,67,D,50,0,3050,3,deepseek
4,68,D,50,0,3100,3,deepseek
4,69,D,50,0,3150,3,deepseek
4,70,D,50,0,3200,3,deepseek
4,71,D,50,-250,3000,3,deepseek
4,72,D,50,0,3050,3,deepseek
4,73,D,50,0,3100,3,deepseek
4,74,D,50,0,3150,3,deepseek
4,75,S,50,-50,3150,3,deepseek
4,76,D,50,0,3200,3,deepseek
4,77,D,50,0,3250,3,deepseek
4,78,S,50,-50,3250,3,deepseek
4,79,D,50,0,3300,3,deepseek
4,80,D,50,0,3350,3,deepseek
4,81,D,50,0,3400,3,deepseek
4,82,D,50,0,3450,3,deepseek
4,83,D,50,0,3500,3,deepseek
4,84,D,50,-250,3300,3,deepseek
4,85,D,50,0,3350,3,deepseek
4,86,S,50,-50,3350,3,deepseek
4,87,D,50,-250,3150,3,deepseek
4,88,D,50,-250,2950,3,deepseek
4,89,D,50,0,3000,3,deepseek
4,90,S,50,0,3050,3,deepseek
4,91,D,50,0,3100,3,deepseek
4,92,D,50,0,3150,3,deepseek
4,93,S,50,0,3200,3,deepseek
4,94,S,50,0,3250,3,deepseek
4,95,D,50,0,3300,3,deepseek
4,96,D,50,0,3350,3,deepseek
4,97,D,50,0,3400,3,deepseek
4,98,D,50,0,3450,3,deepseek
4,99,D,50,-250,3250,3,deepseek
4,100,D,50,0,3300,3,deepseek
5,1,Q,100,-250,1850,3,deepseek
5,2,K,100,0,1950,3,deepseek
5,3,K,100,0,2050,3,deepseek
5,4,K,100,0,2150,3,deepseek
5,5,K,100,0,2250,3,deepseek
5,6,K,100,0,2350,3,deepseek
5,7,K,100,-1250,1200,3,deepseek
5,8,K,100,0,1300,3,deepseek
5,9,K,100,0,1400,3,deepseek
5,10,K,100,0,1500,3,deepseek
5,11,Q,100,-250,1350,3,deepseek
5,12,K,100,0,1450,3,deepseek
5,13,K,100,0,1550,3,deepseek
5,14,K,100,0,1650,3,deepseek
5,15,K,100,-1250,500,3,deepseek
5,16,K,100,0,600,3,deepseek
5,17,K,100,0,700,3,deepseek
5,18,Q,100,-250,550,3,deepseek
5,19,K,100,0,650,3,deepseek
5,20,K,100,0,750,3,deepseek
5,21,K,100,0,850,3,deepseek
5,22,Q,100,0,950,3,deepseek
5,23,K,100,0,1050,3,deepseek
5,24,Q,100,0,1150,3,deepseek
5,25,K,100,0,1250,3,deepseek
5,26,Q,100,0,1350,3,deepseek
5,27,Q,100,-250,1200,3,deepseek
5,28,K,100,0,1300,3,deepseek
5,29,K,100,0,1400,3,deepseek
5,30,K,100,0,1500,3,deepseek
5,31,K,100,0,1600,3,deepseek
5,32,K,100,0,1700,3,deepseek
5,33,K,100,0,1800,3,deepseek
5,34,K,100,0,1900,3,deepseek
5,35,K,100,0,2000,3,deepseek
5,36,K,100,0,2100,3,deepseek
5,37,K,100,0,2200,3,deepseek
5,38,K,100,0,2300,3,deepseek
5,39,K,100,-1250,1150,3,deepseek
5,40,K,100,0,1250,3,deepseek
5,41,Q,100,-250,1100,3,deepseek
5,42,S,50,0,1150,3,deepseek
5,43,S,50,0,1200,3,deepseek
5,44,K,100,0,1300,3,deepseek
5,45,K,100,0,1400,3,deepseek
5,46,K,100,-1250,250,3,deepseek
5,47,S,50,-50,250,3,deepseek
5,48,S,50,0,300,3,deepseek
5,49,S,50,-50,300,3,deepseek
5,50,S,50,-50,300,3,deepseek
5,51,S,50,-50,300,3,deepseek
5,52,S,50,0,350,3,deepseek
5,53,K,100,0,450,3,deepseek
5,54,K,100,0,550,3,deepseek
5,55,K,100,0,650,3,deepseek
5,56,D,50,0,700,3,deepseek
5,57,K,100,0,800,3,deepseek
5,58,K,100,0,900,3,deepseek
5,59,K,100,0,1000,3,deepseek
5,60,K,100,0,1100,3,deepseek
5,61,K,100,0,1200,3,deepseek
5,62,K,100,0,1300,3,deepseek
5,63,K,100,0,1400,3,deepseek
5,64,K,100,0,1500,3,deepseek
5,65,K,100,0,1600,3,deepseek
5,66,K,100,0,1700,3,deepseek
5,67,K,100,0,1800,3,deepseek
5,68,K,100,0,1900,3,deepseek
5,69,K,100,0,2000,3,deepseek
5,70,K,100,0,2100,3,deepseek
5,71,K,100,0,2200,3,deepseek
5,72,K,100,0,2300,3,deepseek
5,73,K,100,0,2400,3,deepseek
5,74,K,100,0,2500,3,deepseek
5,75,K,100,0,2600,3,deepseek
5,76,K,100,0,2700,3,deepseek
5,77,K,100,0,2800,3,deepseek
5,78,K,100,0,2900,3,deepseek
5,79,K,100,0,3000,3,deepseek
5,80,K,100,0,3100,3,deepseek
5,81,K,100,-1250,1950,3,deepseek
5,82,K,100,0,2050,3,deepseek
5,83,K,100,0,2150,3,deepseek
5,84,K,100,0,2250,3,deepseek
5,85,K,100,0,2350,3,deepseek
5,86,K,100,0,2450,3,deepseek
5,87,K,100,0,2550,3,deepseek
5,88,K,100,0,2650,3,deepseek
5,89,K,100,0,2750,3,deepseek
5,90,K,100,0,2850,3,deepseek
5,91,K,100,0,2950,3,deepseek
5,92,K,100,0,3050,3,deepseek
5,93,K,100,0,3150,3,deepseek
5,94,K,100,0,3250,3,deepseek
5,95,K,100,0,3350,3,deepseek
5,96,K,100,0,3450,3,deepseek
5,97,K,100,0,3550,3,deepseek
5,98,K,100,0,3650,3,deepseek
5,99,K,100,0,3750,3,deepseek
5,100,K,100,0,3850,3,deepseek
6,1,Q,100,0,2100,3,deepseek
6,2,Q,100,-250,1950,3,deepseek
6,3,K,100,0,2050,3,deepseek
6,4,S,50,0,2100,3,deepseek
6,5,Q,100,0,2200,3,deepseek
6,6,Q,100,-250,2050,3,deepseek
6,7,Q,100,-250,1900,3,deepseek
6,8,K,100,0,2000,3,deepseek
6,9,K,100,0,2100,3,deepseek
6,10,K,100,0,2200,3,deepseek
6,11,K,100,0,2300,3,deepseek
6,12,K,100,0,2400,3,deepseek
6,13,K,100,0,2500,3,deepseek
6,14,K,100,0,2600,3,deepseek
6,15,K,100,0,2700,3,deepseek
6,16,K,100,0,2800,3,deepseek
6,17,K,100,0,2900,3,deepseek
6,18,K,100,0,3000,3,deepseek
6,19,K,100,0,3100,3,deepseek
6,20,K,100,0,3200,3,deepseek
6,21,K,100,0,3300,3,deepseek
6,22,K,100,0,3400,3,deepseek
6,23,K,100,0,3500,3,deepseek
6,24,K,100,0,3600,3,deepseek
6,25,K,100,0,3700,3,deepseek
6,26,K,100,0,3800,3,deepseek
6,27,K,100,0,3900,3,deepseek
6,28,K,100,0,4000,3,deepseek
6,29,K,100,0,4100,3,deepseek
6,30,K,100,0,4200,3,deepseek
6,31,K,100,0,4300,3,deepseek
6,32,K,100,0,4400,3,deepseek
6,33,K,100,-1250,3250,3,deepseek
6,34,K,100,0,3350,3,deepseek
6,35,K,100,0,3450,3,deepseek
6,36,K,100,-1250,2300,3,deepseek
6,37,K,100,0,2400,3,deepseek
6,38,K,100,0,2500,3,deepseek
6,39,K,100,0,2600,3,deepseek
6,40,K,100,0,2700,3,deepseek
6,41,Q,100,0,2800,3,deepseek
6,42,Q,100,-250,2650,3,deepseek
6,43,K,100,0,2750,3,deepseek
6,44,K,100,0,2850,3,deepseek
6,45,K,100,0,2950,3,deepseek
6,46,K,100,0,3050,3,deepseek
6,47,K,100,0,3150,3,deepseek
6,48,K,100,0,3250,3,deepseek
6,49,K,100,0,3350,3,deepseek
6,50,K,100,0,3450,3,deepseek
6,51,K,100,0,3550,3,deepseek
6,52,K,100,0,3650,3,deepseek
6,53,K,100,0,3750,3,deepseek
6,54,K,100,0,3850,3,deepseek
6,55,K,100,0,3950,3,deepseek
6,56,K,100,0,4050,3,deepseek
6,57,K,100,0,4150,3,deepseek
6,58,K,100,0,4250,3,deepseek
6,59,K,100,0,4350,3,deepseek
6,60,D,50,0,4400,3,deepseek
6,61,K,100,0,4500,3,deepseek
6,62,K,100,0,4600,3,deepseek
6,63,K,100,0,4700,3,deepseek
6,64,K,100,0,4800,3,deepseek
6,65,K,100,0,4900,3,deepseek
6,66,K,100,-1250,3750,3,deepseek
6,67,K,100,0,3850,3,deepseek
6,68,K,100,0,3950,3,deepseek
6,69,K,100,0,4050,3,deepseek
6,70,K,100,0,4150,3,deepseek
6,71,K,100,0,4250,3,deepseek
6,72,K,100,0,4350,3,deepseek
6,73,K,100,0,4450,3,deepseek
6,74,K,100,0,4550,3,deepseek
6,75,K,100,0,4650,3,deepseek
6,76,K,100,0,4750,3,deepseek
6,77,D,50,0,4800,3,deepseek
6,78,D,50,0,4850,3,deepseek
6,79,K,100,0,4950,3,deepseek
6,80,K,100,0,5050,3,deepseek
6,81,K,100,0,5150,3,deepseek
6,82,K,100,0,5250,3,deepseek
6,83,K,100,0,5350,3,deepseek
6,84,K,100,0,5450,3,deepseek
6,85,K,100,-1250,4300,3,deepseek
6,86,K,100,0,4400,3,deepseek
6,87,K,100,0,4500,3,deepseek
6,88,K,100,0,4600,3,deepseek
6,89,D,50,0,4650,3,deepseek
6,90,K,100,0,4750,3,deepseek
6,91,K,100,0,4850,3,deepseek
6,92,K,100,0,4950,3,deepseek
6,93,K,100,0,5050,3,deepseek
6,94,K,100,-1250,3900,3,deepseek
6,95,D,50,0,3950,3,deepseek
6,96,D,50,0,4000,3,deepseek
6,97,D,50,0,4050,3,deepseek
6,98,D,50,-250,3850,3,deepseek
6,99,K,100,0,3950,3,deepseek
6,100,K,100,0,4050,3,deepseek
7,1,Q,100,-250,1850,3,deepseek
7,2,K,100,0,1950,3,deepseek
7,3,K,100,0,2050,3,deepseek
7,4,K,100,0,2150,3,deepseek
7,5,K,100,0,2250,3,deepseek
7,6,K,100,0,2350,3,deepseek
7,7,K,100,0,2450,3,deepseek
7,8,K,100,0,2550,3,deepseek
7,9,K,100,0,2650,3,deepseek
7,10,K,100,0,2750,3,deepseek
7,11,K,100,0,2850,3,deepseek
7,12,K,100,0,2950,3,deepseek
7,13,K,100,0,3050,3,deepseek
7,14,K,100,0,3150,3,deepseek
7,15,K,100,0,3250,3,deepseek
7,16,K,100,0,3350,3,deepseek
7,17,K,100,0,3450,3,deepseek
7,18,K,100,0,3550,3,deepseek
7,19,K,100,-1250,2400,3,deepseek
7,20,K,100,0,2500,3,deepseek
7,21,K,100,0,2600,3,deepseek
7,22,K,100,0,2700,3,deepseek
7,23,K,100,0,2800,3,deepseek
7,24,K,100,0,2900,3,deepseek
7,25,K,100,-1250,1750,3,deepseek
7,26,K,100,-1250,600,3,deepseek
7,27,S,50,0,650,3,deepseek
7,28,S,50,-50,650,3,deepseek
7,29,S,50,0,700,3,deepseek
7,30,K,100,0,800,3,deepseek
7,31,K,100,0,900,3,deepseek
7,32,K,100,0,1000,3,deepseek
7,33,K,100,0,1100,3,deepseek
7,34,K,100,0,1200,3,deepseek
7,35,K,100,0,1300,3,deepseek
7,36,K,100,0,1400,3,deepseek
7,37,S,50,0,1450,3,deepseek
7,38,K,100,0,1550,3,deepseek
7,39,K,100,0,1650,3,deepseek
7,40,K,100,-1250,500,3,deepseek
7,41,S,50,-50,500,3,deepseek
7,42,S,50,-50,500,3,deepseek
7,43,S,50,-50,500,3,deepseek
7,44,S,50,0,550,3,deepseek
7,45,S,50,0,600,3,deepseek
7,46,S,50,0,650,3,deepseek
7,47,K,100,0,750,3,deepseek
7,48,K,100,0,850,3,deepseek
7,49,K,100,0,950,3,deepseek
7,50,K,100,0,1050,3,deepseek
7,51,K,100,0,1150,3,deepseek
7,52,K,100,0,1250,3,deepseek
7,53,K,100,0,1350,3,deepseek
7,54,K,100,-1250,200,3,deepseek
7,55,S,50,0,250,3,deepseek
7,56,S,50,0,300,3,deepseek
7,57,S,50,-50,300,3,deepseek
7,58,S,50,0,350,3,deepseek
7,59,S,50,0,400,3,deepseek
7,60,S,50,0,450,3,deepseek
7,61,S,50,0,500,3,deepseek
7,62,S,50,-50,500,3,deepseek
7,63,S,50,-50,500,3,deepseek
7,64,S,50,0,550,3,deepseek
7,65,S,50,0,600,3,deepseek
7,66,K,100,0,700,3,deepseek
7,67,K,100,0,800,3,deepseek
7,68,K,100,0,900,3,deepseek
7,69,K,100,0,1000,3,deepseek
7,70,K,100,0,1100,3,deepseek
7,71,K,100,0,1200,3,deepseek
7,72,K,100,0,1300,3,deepseek
7,73,K,100,0,1400,3,deepseek
7,74,K,100,0,1500,3,deepseek
7,75,K,100,0,1600,3,deepseek
7,76,S,50,0,1650,3,deepseek
7,77,K,100,0,1750,3,deepseek
7,78,K,100,0,1850,3,deepseek
7,79,K,100,0,1950,3,deepseek
7,80,K,100,0,2050,3,deepseek
7,81,K,100,0,2150,3,deepseek
7,82,K,100,0,2250,3,deepseek
7,83,K,100,0,2350,3,deepseek
7,84,K,100,0,2450,3,deepseek
7,85,K,100,0,2550,3,deepseek
7,86,K,100,-1250,1400,3,deepseek
