session_id,trial_number,choice,won,loss,total,variant,model
2,78,D,50,0,2900,1,gemini
2,79,D,50,-250,2700,1,gemini
2,80,D,50,0,2750,1,gemini
2,81,D,50,0,2800,1,gemini
2,82,D,50,0,2850,1,gemini
2,83,D,50,0,2900,1,gemini
2,84,D,50,0,2950,1,gemini
2,85,D,50,0,3000,1,gemini
2,86,D,50,0,3050,1,gemini
2,87,D,50,0,3100,1,gemini
2,88,D,50,0,3150,1,gemini
2,89,D,50,0,3200,1,gemini
2,90,D,50,0,3250,1,gemini
2,91,D,50,0,3300,1,gemini
2,92,D,50,0,3350,1,gemini
2,93,D,50,0,3400,1,gemini
2,94,D,50,-250,3200,1,gemini
2,95,D,50,0,3250,1,gemini
2,96,D,50,0,3300,1,gemini
2,97,D,50,-250,3100,1,gemini
2,98,D,50,0,3150,1,gemini
2,99,D,50,0,3200,1,gemini
2,100,D,50,0,3250,1,gemini
3,1,Q,100,-250,1850,1,gemini
3,2,K,100,-1250,700,1,gemini
3,3,S,50,0,750,1,gemini
3,4,D,50,0,800,1,gemini
3,5,S,50,0,850,1,gemini
3,6,D,50,0,900,1,gemini
3,7,S,50,-50,900,1,gemini
3,8,D,50,-250,700,1,gemini
3,9,S,50,0,750,1,gemini
3,10,S,50,0,800,1,gemini
3,11,S,50,-50,800,1,gemini
3,12,S,50,-50,800,1,gemini
3,13,S,50,-50,800,1,gemini
3,14,D,50,0,850,1,gemini
3,15,S,50,0,900,1,gemini
3,16,S,50,-50,900,1,gemini
3,17,S,50,0,950,1,gemini
3,18,S,50,0,1000,1,gemini
3,19,S,50,-50,1000,1,gemini
3,20,S,50,0,1050,1,gemini
3,21,S,50,0,1100,1,gemini
3,22,S,50,0,1150,1,gemini
3,23,S,50,-50,1150,1,gemini
3,24,S,50,0,1200,1,gemini
3,25,S,50,0,1250,1,gemini
3,26,S,50,0,1300,1,gemini
3,27,S,50,-50,1300,1,gemini
3,28,S,50,-50,1300,1,gemini
3,29,S,50,-50,1300,1,gemini
3,30,D,50,0,1350,1,gemini
3,31,D,50,0,1400,1,gemini
3,32,D,50,0,1450,1,gemini
3,33,D,50,0,1500,1,gemini
3,34,D,50,0,1550,1,gemini
3,35,D,50,0,1600,1,gemini
3,36,D,50,0,1650,1,gemini
3,37,D,50,0,1700,1,gemini
3,38,D,50,0,1750,1,gemini
3,39,D,50,-250,1550,1,gemini
3,40,S,50,0,1600,1,gemini
3,41,S,50,-50,1600,1,gemini
3,42,D,50,0,1650,1,gemini
3,43,D,50,0,1700,1,gemini
3,44,D,50,0,1750,1,gemini
3,45,D,50,0,1800,1,gemini
3,46,D,50,0,1850,1,gemini
3,47,D,50,-250,1650,1,gemini
3,48,D,50,0,1700,1,gemini
3,49,D,50,0,1750,1,gemini
3,50,D,50,0,1800,1,gemini
3,51,D,50,0,1850,1,gemini
3,52,D,50,0,1900,1,gemini
3,53,D,50,0,1950,1,gemini
3,54,D,50,0,2000,1,gemini
3,55,D,50,0,2050,1,gemini
3,56,D,50,0,2100,1,gemini
3,57,D,50,0,2150,1,gemini
3,58,D,50,-250,1950,1,gemini
3,59,D,50,0,2000,1,gemini
3,60,D,50,0,2050,1,gemini
3,61,D,50,0,2100,1,gemini
3,62,D,50,0,2150,1,gemini
3,63,D,50,0,2200,1,gemini
3,64,D,50,0,2250,1,gemini
3,65,D,50,-250,2050,1,gemini
3,66,D,50,0,2100,1,gemini
3,67,D,50,0,2150,1,gemini
3,68,D,50,0,2200,1,gemini
3,69,D,50,0,2250,1,gemini
3,70,D,50,0,2300,1,gemini
3,71,D,50,0,2350,1,gemini
3,72,D,50,0,2400,1,gemini
3,73,D,50,0,2450,1,gemini
3,74,D,50,0,2500,1,gemini
3,75,D,50,0,2550,1,gemini
3,76,D,50,0,2600,1,gemini
3,77,D,50,0,2650,1,gemini
3,78,D,50,0,2700,1,gemini
3,79,D,50,0,2750,1,gemini
3,80,D,50,0,2800,1,gemini
3,81,D,50,-250,2600,1,gemini
3,82,D,50,0,2650,1,gemini
3,83,D,50,0,2700,1,gemini
3,84,D,50,0,2750,1,gemini
3,85,D,50,0,2800,1,gemini
3,86,D,50,0,2850,1,gemini
3,87,D,50,0,2900,1,gemini
3,88,D,50,0,2950,1,gemini
3,89,D,50,0,3000,1,gemini
3,90,D,50,0,3050,1,gemini
3,91,D,50,-250,2850,1,gemini
3,92,D,50,0,2900,1,gemini
3,93,D,50,0,2950,1,gemini
3,94,D,50,0,3000,1,gemini
3,95,D,50,0,3050,1,gemini
3,96,D,50,-250,2850,1,gemini
3,97,D,50,0,2900,1,gemini
3,98,D,50,-250,2700,1,gemini
3,99,D,50,0,2750,1,gemini
3,100,D,50,0,2800,1,gemini
4,1,Q,100,-250,1850,1,gemini
4,2,K,100,0,1950,1,gemini
4,3,S,50,0,2000,1,gemini
4,4,D,50,0,2050,1,gemini
4,5,D,50,0,2100,1,gemini
4,6,K,100,0,2200,1,gemini
4,7,K,100,0,2300,1,gemini
4,8,K,100,0,2400,1,gemini
4,9,K,100,0,2500,1,gemini
4,10,K,100,0,2600,1,gemini
4,11,K,100,0,2700,1,gemini
4,12,K,100,0,2800,1,gemini
4,13,K,100,-1250,1650,1,gemini
4,14,S,50,0,1700,1,gemini
4,15,D,50,0,1750,1,gemini
4,16,S,50,-50,1750,1,gemini
4,17,D,50,0,1800,1,gemini
4,18,D,50,0,1850,1,gemini
4,19,D,50,0,1900,1,gemini
4,20,D,50,0,1950,1,gemini
4,21,D,50,0,2000,1,gemini
4,22,D,50,0,2050,1,gemini
4,23,D,50,0,2100,1,gemini
4,24,D,50,0,2150,1,gemini
4,25,D,50,0,2200,1,gemini
4,26,D,50,0,2250,1,gemini
4,27,D,50,-250,2050,1,gemini
4,28,D,50,0,2100,1,gemini
4,29,D,50,0,2150,1,gemini
4,30,D,50,0,2200,1,gemini
4,31,D,50,0,2250,1,gemini
4,32,D,50,0,2300,1,gemini
4,33,D,50,0,2350,1,gemini
4,34,D,50,0,2400,1,gemini
4,35,D,50,0,2450,1,gemini
4,36,D,50,0,2500,1,gemini
4,37,D,50,0,2550,1,gemini
4,38,D,50,0,2600,1,gemini
4,39,D,50,0,2650,1,gemini
4,40,D,50,0,2700,1,gemini
4,41,D,50,0,2750,1,gemini
4,42,D,50,0,2800,1,gemini
4,43,D,50,0,2850,1,gemini
4,44,D,50,0,2900,1,gemini
4,45,D,50,0,2950,1,gemini
4,46,D,50,0,3000,1,gemini
4,47,D,50,0,3050,1,gemini
4,48,D,50,0,3100,1,gemini
4,49,D,50,0,3150,1,gemini
4,50,D,50,0,3200,1,gemini
4,51,D,50,0,3250,1,gemini
4,52,D,50,0,3300,1,gemini
4,53,D,50,-250,3100,1,gemini
4,54,D,50,0,3150,1,gemini
4,55,D,50,0,3200,1,gemini
4,56,D,50,-250,3000,1,gemini
4,57,D,50,0,3050,1,gemini
4,58,D,50,0,3100,1,gemini
4,59,D,50,0,3150,1,gemini
4,60,D,50,0,3200,1,gemini
4,61,D,50,0,3250,1,gemini
4,62,D,50,0,3300,1,gemini
4,63,D,50,0,3350,1,gemini
4,64,D,50,0,3400,1,gemini
4,65,D,50,0,3450,1,gemini
4,66,D,50,0,3500,1,gemini
4,67,D,50,-250,3300,1,gemini
4,68,D,50,0,3350,1,gemini
4,69,D,50,0,3400,1,gemini
4,70,D,50,0,3450,1,gemini
4,71,D,50,0,3500,1,gemini
4,72,D,50,0,3550,1,gemini
4,73,D,50,-250,3350,1,gemini
4,74,D,50,0,3400,1,gemini
4,75,D,50,0,3450,1,gemini
4,76,D,50,-250,3250,1,gemini
4,77,D,50,0,3300,1,gemini
4,78,D,50,-250,3100,1,gemini
4,79,D,50,-250,2900,1,gemini
4,80,S,50,0,2950,1,gemini
4,81,S,50,0,3000,1,gemini
4,82,S,50,0,3050,1,gemini
4,83,S,50,-50,3050,1,gemini
4,84,S,50,-50,3050,1,gemini
4,85,S,50,-50,3050,1,gemini
4,86,S,50,-50,3050,1,gemini
4,87,S,50,0,3100,1,gemini
4,88,S,50,-50,3100,1,gemini
4,89,S,50,-50,3100,1,gemini
4,90,S,50,-50,3100,1,gemini
4,91,S,50,-50,3100,1,gemini
4,92,S,50,0,3150,1,gemini
4,93,S,50,0,3200,1,gemini
4,94,S,50,0,3250,1,gemini
4,95,S,50,-50,3250,1,gemini
4,96,S,50,-50,3250,1,gemini
4,97,S,50,0,3300,1,gemini
4,98,S,50,0,3350,1,gemini
4,99,S,50,-50,3350,1,gemini
4,100,S,50,0,3400,1,gemini
5,1,Q,100,0,2100,1,gemini
5,2,K,100,0,2200,1,gemini
5,3,S,50,-50,2200,1,gemini
5,4,D,50,-250,2000,1,gemini
5,5,Q,100,-250,1850,1,gemini
5,6,K,100,-1250,700,1,gemini
5,7,S,50,0,750,1,gemini
5,8,S,50,-50,750,1,gemini
5,9,S,50,-50,750,1,gemini
5,10,S,50,-50,750,1,gemini
5,11,S,50,-50,750,1,gemini
5,12,S,50,0,800,1,gemini
5,13,S,50,0,850,1,gemini
5,14,S,50,-50,850,1,gemini
5,15,S,50,-50,850,1,gemini
5,16,S,50,-50,850,1,gemini
5,17,S,50,0,900,1,gemini
5,18,S,50,-50,900,1,gemini
5,19,S,50,0,950,1,gemini
5,20,S,50,0,1000,1,gemini
5,21,S,50,0,1050,1,gemini
5,22,S,50,-50,1050,1,gemini
5,23,S,50,-50,1050,1,gemini
5,24,S,50,0,1100,1,gemini
5,25,D,50,0,1150,1,gemini
5,26,D,50,0,1200,1,gemini
5,27,D,50,0,1250,1,gemini
5,28,D,50,0,1300,1,gemini
5,29,D,50,0,1350,1,gemini
5,30,D,50,0,1400,1,gemini
5,31,D,50,0,1450,1,gemini
5,32,D,50,0,1500,1,gemini
5,33,D,50,0,1550,1,gemini
5,34,D,50,0,1600,1,gemini
5,35,D,50,0,1650,1,gemini
5,36,D,50,0,1700,1,gemini
5,37,D,50,0,1750,1,gemini
5,38,D,50,0,1800,1,gemini
5,39,D,50,0,1850,1,gemini
5,40,D,50,0,1900,1,gemini
5,41,D,50,0,1950,1,gemini
5,42,D,50,0,2000,1,gemini
5,43,D,50,0,2050,1,gemini
5,44,D,50,0,2100,1,gemini
5,45,D,50,0,2150,1,gemini
5,46,D,50,0,2200,1,gemini
5,47,D,50,0,2250,1,gemini
5,48,D,50,0,2300,1,gemini
5,49,D,50,0,2350,1,gemini
5,50,D,50,0,2400,1,gemini
5,51,D,50,0,2450,1,gemini
5,52,D,50,0,2500,1,gemini
5,53,D,50,-250,2300,1,gemini
5,54,D,50,0,2350,1,gemini
5,55,D,50,0,2400,1,gemini
5,56,D,50,0,2450,1,gemini
5,57,D,50,0,2500,1,gemini
5,58,D,50,0,2550,1,gemini
5,59,D,50,0,2600,1,gemini
5,60,D,50,0,2650,1,gemini
5,61,D,50,0,2700,1,gemini
5,62,D,50,0,2750,1,gemini
5,63,D,50,0,2800,1,gemini
5,64,D,50,0,2850,1,gemini
5,65,D,50,0,2900,1,gemini
5,66,D,50,0,2950,1,gemini
5,67,D,50,-250,2750,1,gemini
5,68,D,50,0,2800,1,gemini
5,69,D,50,0,2850,1,gemini
5,70,D,50,-250,2650,1,gemini
5,71,D,50,0,2700,1,gemini
5,72,D,50,0,2750,1,gemini
5,73,D,50,0,2800,1,gemini
5,74,D,50,0,2850,1,gemini
5,75,D,50,0,2900,1,gemini
5,76,D,50,0,2950,1,gemini
5,77,D,50,0,3000,1,gemini
5,78,D,50,0,3050,1,gemini
5,79,D,50,0,3100,1,gemini
5,80,D,50,0,3150,1,gemini
5,81,D,50,0,3200,1,gemini
5,82,D,50,0,3250,1,gemini
5,83,D,50,0,3300,1,gemini
5,84,D,50,-250,3100,1,gemini
5,85,D,50,0,3150,1,gemini
5,86,D,50,0,3200,1,gemini
5,87,D,50,0,3250,1,gemini
5,88,D,50,0,3300,1,gemini
5,89,D,50,0,3350,1,gemini
5,90,D,50,0,3400,1,gemini
5,91,D,50,0,3450,1,gemini
5,92,D,50,0,3500,1,gemini
5,93,D,50,0,3550,1,gemini
5,94,D,50,0,3600,1,gemini
5,95,D,50,0,3650,1,gemini
5,96,D,50,0,3700,1,gemini
5,97,D,50,0,3750,1,gemini
5,98,D,50,0,3800,1,gemini
5,99,D,50,-250,3600,1,gemini
5,100,D,50,0,3650,1,gemini
6,1,Q,100,-250,1850,1,gemini
6,2,K,100,0,1950,1,gemini
6,3,S,50,0,2000,1,gemini
6,4,D,50,0,2050,1,gemini
6,5,K,100,0,2150,1,gemini
6,6,K,100,0,2250,1,gemini
6,7,K,100,0,2350,1,gemini
6,8,K,100,0,2450,1,gemini
6,9,K,100,0,2550,1,gemini
6,10,K,100,0,2650,1,gemini
6,11,K,100,0,2750,1,gemini
6,12,K,100,0,2850,1,gemini
6,13,K,100,0,2950,1,gemini
6,14,K,100,0,3050,1,gemini
6,15,K,100,0,3150,1,gemini
6,16,K,100,0,3250,1,gemini
6,17,K,100,0,3350,1,gemini
6,18,K,100,-1250,2200,1,gemini
6,19,S,50,0,2250,1,gemini
6,20,S,50,-50,2250,1,gemini
6,21,D,50,-250,2050,1,gemini
6,22,S,50,0,2100,1,gemini
6,23,S,50,-50,2100,1,gemini
6,24,S,50,-50,2100,1,gemini
6,25,S,50,0,2150,1,gemini
6,26,S,50,0,2200,1,gemini
6,27,S,50,-50,2200,1,gemini
6,28,S,50,0,2250,1,gemini
6,29,S,50,0,2300,1,gemini
6,30,S,50,-50,2300,1,gemini
6,31,S,50,0,2350,1,gemini
6,32,S,50,-50,2350,1,gemini
6,33,S,50,0,2400,1,gemini
6,34,S,50,-50,2400,1,gemini
6,35,S,50,-50,2400,1,gemini
6,36,S,50,-50,2400,1,gemini
6,37,S,50,0,2450,1,gemini
6,38,S,50,-50,2450,1,gemini
6,39,S,50,-50,2450,1,gemini
6,40,S,50,-50,2450,1,gemini
6,41,S,50,0,2500,1,gemini
6,42,D,50,0,2550,1,gemini
6,43,D,50,0,2600,1,gemini
6,44,D,50,0,2650,1,gemini
6,45,D,50,0,2700,1,gemini
6,46,D,50,0,2750,1,gemini
6,47,D,50,0,2800,1,gemini
6,48,D,50,0,2850,1,gemini
6,49,D,50,0,2900,1,gemini
6,50,D,50,0,2950,1,gemini
6,51,D,50,0,3000,1,gemini
6,52,D,50,0,3050,1,gemini
6,53,D,50,0,3100,1,gemini
6,54,D,50,0,3150,1,gemini
6,55,D,50,0,3200,1,gemini
6,56,D,50,0,3250,1,gemini
6,57,D,50,0,3300,1,gemini
6,58,D,50,0,3350,1,gemini
6,59,D,50,0,3400,1,gemini
6,60,D,50,0,3450,1,gemini
6,61,D,50,0,3500,1,gemini
6,62,D,50,0,3550,1,gemini
6,63,D,50,0,3600,1,gemini
6,64,D,50,0,3650,1,gemini
6,65,D,50,0,3700,1,gemini
6,66,D,50,0,3750,1,gemini
6,67,D,50,0,3800,1,gemini
6,68,D,50,0,3850,1,gemini
6,69,D,50,0,3900,1,gemini
6,70,D,50,0,3950,1,gemini
6,71,D,50,0,4000,1,gemini
6,72,D,50,0,4050,1,gemini
6,73,D,50,-250,3850,1,gemini
6,74,D,50,0,3900,1,gemini
6,75,D,50,0,3950,1,gemini
6,76,D,50,0,4000,1,gemini
6,77,D,50,0,4050,1,gemini
6,78,D,50,0,4100,1,gemini
6,79,D,50,0,4150,1,gemini
6,80,D,50,0,4200,1,gemini
6,81,D,50,0,4250,1,gemini
6,82,D,50,0,4300,1,gemini
6,83,D,50,0,4350,1,gemini
6,84,D,50,0,4400,1,gemini
6,85,D,50,0,4450,1,gemini
6,86,D,50,0,4500,1,gemini
6,87,D,50,0,4550,1,gemini
6,88,D,50,0,4600,1,gemini
6,89,D,50,-250,4400,1,gemini
6,90,D,50,0,4450,1,gemini
6,91,D,50,0,4500,1,gemini
6,92,D,50,-250,4300,1,gemini
6,93,D,50,0,4350,1,gemini
6,94,D,50,0,4400,1,gemini
6,95,D,50,-250,4200,1,gemini
6,96,D,50,-250,4000,1,gemini
6,97,D,50,0,4050,1,gemini
6,98,D,50,0,4100,1,gemini
6,99,D,50,0,4150,1,gemini
6,100,D,50,0,4200,1,gemini
7,1,Q,100,0,2100,1,gemini
7,2,K,100,0,2200,1,gemini
7,3,S,50,-50,2200,1,gemini
7,4,D,50,0,2250,1,gemini
7,5,K,100,0,2350,1,gemini
7,6,K,100,0,2450,1,gemini
7,7,K,100,0,2550,1,gemini
7,8,K,100,0,2650,1,gemini
7,9,K,100,0,2750,1,gemini
7,10,K,100,0,2850,1,gemini
7,11,K,100,0,2950,1,gemini
7,12,K,100,0,3050,1,gemini
7,13,K,100,0,3150,1,gemini
7,14,K,100,0,3250,1,gemini
7,15,K,100,0,3350,1,gemini
7,16,K,100,0,3450,1,gemini
7,17,K,100,0,3550,1,gemini
7,18,K,100,0,3650,1,gemini
7,19,K,100,0,3750,1,gemini
7,20,K,100,0,3850,1,gemini
7,21,K,100,0,3950,1,gemini
7,22,K,100,0,4050,1,gemini
7,23,K,100,0,4150,1,gemini
7,24,K,100,0,4250,1,gemini
7,25,K,100,0,4350,1,gemini
7,26,K,100,0,4450,1,gemini
7,27,K,100,-1250,3300,1,gemini
7,28,S,50,-50,3300,1,gemini
7,29,D,50,0,3350,1,gemini
7,30,D,50,0,3400,1,gemini
7,31,D,50,0,3450,1,gemini
7,32,D,50,0,3500,1,gemini
7,33,D,50,0,3550,1,gemini
7,34,D,50,0,3600,1,gemini
7,35,D,50,0,3650,1,gemini
7,36,D,50,-250,3450,1,gemini
7,37,D,50,0,3500,1,gemini
7,38,D,50,0,3550,1,gemini
7,39,D,50,0,3600,1,gemini
7,40,D,50,0,3650,1,gemini
7,41,D,50,0,3700,1,gemini
7,42,D,50,0,3750,1,gemini
7,43,D,50,0,3800,1,gemini
7,44,D,50,0,3850,1,gemini
7,45,D,50,0,3900,1,gemini
7,46,D,50,0,3950,1,gemini
7,47,D,50,-250,3750,1,gemini
7,48,D,50,0,3800,1,gemini
7,49,D,50,0,3850,1,gemini
7,50,D,50,0,3900,1,gemini
7,51,D,50,0,3950,1,gemini
7,52,D,50,0,4000,1,gemini
7,53,D,50,-250,3800,1,gemini
7,54,D,50,0,3850,1,gemini
7,55,D,50,0,3900,1,gemini
7,56,D,50,0,3950,1,gemini
7,57,D,50,0,4000,1,gemini
7,58,D,50,0,4050,1,gemini
7,59,D,50,0,4100,1,gemini
7,60,D,50,0,4150,1,gemini
7,61,D,50,0,4200,1,gemini
7,62,D,50,0,4250,1,gemini
7,63,D,50,0,4300,1,gemini
7,64,D,50,0,4350,1,gemini
7,65,D,50,-250,4150,1,gemini
7,66,D,50,0,4200,1,gemini
7,67,D,50,0,4250,1,gemini
7,68,D,50,0,4300,1,gemini
7,69,D,50,0,4350,1,gemini
7,70,D,50,0,4400,1,gemini
7,71,D,50,0,4450,1,gemini
7,72,D,50,0,4500,1,gemini
7,73,D,50,0,4550,1,gemini
7,74,D,50,0,4600,1,gemini
7,75,D,50,0,4650,1,gemini
7,76,D,50,0,4700,1,gemini
7,77,D,50,-250,4500,1,gemini
7,78,D,50,0,4550,1,gemini
7,79,D,50,0,4600,1,gemini
7,80,D,50,0,4650,1,gemini
7,81,D,50,0,4700,1,gemini
7,82,D,50,0,4750,1,gemini
7,83,D,50,0,4800,1,gemini
7,84,D,50,0,4850,1,gemini
7,85,D,50,0,4900,1,gemini
7,86,D,50,0,4950,1,gemini
7,87,D,50,0,5000,1,gemini
7,88,D,50,0,5050,1,gemini
7,89,D,50,0,5100,1,gemini
7,90,D,50,0,5150,1,gemini
7,91,D,50,0,5200,1,gemini
7,92,D,50,0,5250,1,gemini
7,93,D,50,0,5300,1,gemini
7,94,D,50,0,5350,1,gemini
7,95,D,50,0,5400,1,gemini
7,96,D,50,0,5450,1,gemini
7,97,D,50,0,5500,1,gemini
7,98,D,50,0,5550,1,gemini
7,99,D,50,0,5600,1,gemini
7,100,D,50,0,5650,1,gemini
8,1,Q,100,-250,1850,1,gemini
8,2,K,100,0,1950,1,gemini
8,3,S,50,-50,1950,1,gemini
8,4,D,50,0,2000,1,gemini
8,5,K,100,-1250,850,1,gemini
8,6,D,50,0,900,1,gemini
8,7,D,50,0,950,1,gemini
8,8,D,50,0,1000,1,gemini
8,9,D,50,-250,800,1,gemini
8,10,S,50,0,850,1,gemini
8,11,S,50,0,900,1,gemini
8,12,S,50,-50,900,1,gemini
8,13,S,50,-50,900,1,gemini
8,14,S,50,0,950,1,gemini
8,15,S,50,0,1000,1,gemini
8,16,S,50,0,1050,1,gemini
8,17,S,50,0,1100,1,gemini
8,18,S,50,-50,1100,1,gemini
8,19,S,50,-50,1100,1,gemini
8,20,S,50,-50,1100,1,gemini
8,21,S,50,-50,1100,1,gemini
8,22,S,50,0,1150,1,gemini
8,23,S,50,-50,1150,1,gemini
8,24,S,50,0,1200,1,gemini
8,25,S,50,0,1250,1,gemini
8,26,S,50,-50,1250,1,gemini
8,27,S,50,-50,1250,1,gemini
8,28,S,50,0,1300,1,gemini
